"","Temperature","Density","fit","se.fit"
"260",22.4561403508772,-8,0.0034436589445148,0.0989091878367261
"261",22.5814536340852,-8,0.00568279444289364,0.098317908265971
"262",22.7067669172932,-8,0.00786367155114008,0.097747077570918
"263",22.8320802005013,-8,0.00998261210977789,0.0971990847595182
"264",22.9573934837093,-8,0.0120359379593308,0.0966756870511477
"265",23.0827067669173,-8,0.0140199709403227,0.0961780361890491
"266",23.2080200501253,-8,0.0159310328932768,0.0957067261186365
"267",23.3333333333333,-8,0.0177654456587175,0.095261862839423
"268",23.4586466165414,-8,0.0195195310771681,0.0948431569655251
"269",23.5839598997494,-8,0.021189610989152,0.094450039273734
"270",23.7092731829574,-8,0.0227720072351937,0.0940817992977144
"271",23.8345864661654,-8,0.0242630416558165,0.0937377468512837
"272",23.9598997493734,-8,0.0256590360915438,0.093417396228985
"273",24.0852130325814,-8,0.0269563123828995,0.0931206727175733
"274",24.2105263157895,-8,0.0281511923704076,0.0928481409171907
"275",24.3358395989975,-8,0.0292399978945916,0.0926012541535192
"276",24.4611528822055,-8,0.0302190347394854,0.0923826304860583
"277",24.5864661654135,-8,0.0310828454789728,0.0921968804041058
"278",24.7117794486215,-8,0.0318226408666181,0.0920501874524454
"279",24.8370927318296,-8,0.0324292614650966,0.0919478930690387
"280",24.9624060150376,-8,0.0328935478370836,0.0918937687556306
"281",25.0877192982456,-8,0.0332063405452544,0.0918896193768565
"282",25.2130325814536,-8,0.0333584801522846,0.0919350438057866
"283",25.3383458646617,-8,0.0333408072208488,0.0920273574838221
"284",25.4636591478697,-8,0.0331441623136229,0.0921616774403224
"285",25.5889724310777,-8,0.0327593859932819,0.0923311661222423
"286",25.7142857142857,-8,0.0321773188225011,0.0925274268971604
"287",25.8395989974937,-8,0.0313888013639556,0.092741042064602
"288",25.9649122807018,-8,0.0303846741803208,0.0929622440980637
"289",26.0902255639098,-8,0.0291557778342719,0.0931817127111927
"290",26.2155388471178,-8,0.0276934950578488,0.0933917237890634
"291",26.3408521303258,-8,0.0259980002009006,0.0935905103967051
"292",26.4661654135338,-8,0.0240766005116096,0.0937813686673587
"293",26.5914786967419,-8,0.0219368091109075,0.0939687092677177
"294",26.7167919799499,-8,0.0195861391197269,0.0941570641940973
"295",26.8421052631579,-8,0.0170321036589992,0.0943503775628023
"296",26.9674185463659,-8,0.0142822158496565,0.0945514900566647
"297",27.0927318295739,-8,0.0113439888126304,0.094761815672099
"298",27.218045112782,-8,0.00822493566885328,0.0949812096106112
"299",27.34335839599,-8,0.0049325695392569,0.0952080254163348
"300",27.468671679198,-8,0.00147440354477278,0.0954393582729206
"301",27.593984962406,-8,0,0.095671470339734
"302",27.719298245614,-8,0,0.0959003937112267
"303",27.844611528822,-8,0,0.0961237860476993
"304",27.9699248120301,-8,0,0.0963444448365738
"305",28.0952380952381,-8,0,0.0965672743044985
"306",28.2205513784461,-8,0,0.0967978512231524
"307",28.3458646616541,-8,0,0.0970418730770236
"308",28.4711779448622,-8,0,0.0973046798567956
"309",28.5964912280702,-8,0,0.0975908495190531
"310",28.7218045112782,-8,0,0.0979038681750745
